postal_code,event_type,id
16004,department,1
16003,cancel,1
16002,product,1
16002,department,1
16001,product,1
16001,cart,1
16000,cart,1
1600,product,1
1600,department,1
160-0022,cart,1
160-0022,cancel,1
15910-000,cart,1
15900-000,department,1
15898,department,1
15848,cart,1
3168,purchase,1
3170,product,1
57190,cart,1
46725,cart,1
46760,cart,1
467599,cancel,1
46750,product,1
46750,department,1
46730,product,1
46730,home,1
46730,cart,1
467011,purchase,1
46780,cart,1
467011,home,1
467011,cancel,1
46701,product,1
46701,cancel,1
467-900,cancel,1
467-860,product,1
467-820,product,1
46760,product,1
46780,product,1
464-890,cart,1
46850,cart,1
46900-000,department,1
46900,product,1
469-880,product,1
469-880,cart,1
469-800,cart,1
46880-000,product,1
46870,cart,1
46835,product,1
4680,department,1
4683,cart,1
46825,product,1
46825,cart,1
46815,home,1
46815,cart,1
46806,product,1
46806,cart,1
46680,purchase,1
46680,department,1
46614,cart,1
46459,cart,1
46500,purchase,1
46500,department,1
46500,cart,1
4650,product,1
46499,department,1
46485,department,1
46460,department,1
46450,product,1
466002,purchase,1
46450,department,1
46430-000,cancel,1
46414,department,1
46410,cart,1
46410,cancel,1
46400-000,product,1
46400-000,department,1
46514,department,1
46516,product,1
46517,cart,1
46520,cart,1
466002,home,1
466002,cancel,1
46600,purchase,1
46562,department,1
4655,purchase,1
4655,department,1
46544,product,1
46535,department,1
46530,product,1
46528,department,1
46526,purchase,1
46526,product,1
46526,cart,1
465250,home,1
46520,product,1
46900-000,product,1
46901,department,1
46910,department,1
472-010,product,1
472-811,cancel,1
472-810,product,1
472-501,product,1
472-501,department,1
472-120,product,1
472-120,department,1
472-030,department,1
47199,product,1
471003,cancel,1
4717,cart,1
47150,cart,1
4715,department,1
47140,cart,1
47130,department,1
471031,department,1
471023,home,1
472-811,product,1
472-820,product,1
472-830,cart,1
472-830,department,1
472-863,department,1
472-863,cart,1
472-861,product,1
472-861,department,1
472-860,purchase,1
472-850,product,1
472-848,cart,1
472-846,product,1
472-846,home,1
472-840,purchase,1
472-840,department,1
472-835,purchase,1
472-835,department,1
472-831,department,1
472-830,product,1
471003,home,1
47100-000,purchase,1
46920,cart,1
470-0111,department,1
47000,cart,1
470-1101,cart,1
470-0224,home,1
470-0162,home,1
470-0162,cart,1
470-0151,product,1
470-0151,cart,1
46988,department,1
47100-000,cancel,1
46970,product,1
46960,home,1
46960,cart,1
46940,product,1
46940,department,1
46930,department,1
46920,department,1
47000,product,1
47008,department,1
47009,cancel,1
4701,product,1
471-070,cart,1
471-060,product,1
471-060,department,1
471-033,cart,1
471-021,department,1
471-021,cart,1
471-020,product,1
471-020,cart,1
47055,cart,1
4703,cart,1
47013,department,1
47012,product,1
47012,department,1
47012,cart,1
47011,department,1
464-890,department,1
464-870,cancel,1
472-870,department,1
46160,product,1
46183,department,1
46180,cancel,1
46176,department,1
46176,cancel,1
46168,department,1
46168,cancel,1
461671,cart,1
46151,department,1
46185,cart,1
46149,cart,1
46145,cancel,1
46143,home,1
46143,cart,1
46142,department,1
46142,cart,1
461400,product,1
46183,product,1
462-080,product,1
464-864,home,1
462009,department,1
46203,product,1
46203,home,1
46203,department,1
46203,cart,1
46201,department,1
46201,cart,1
462009,product,1
462009,cart,1
462-090,cancel,1
46200,purchase,1
46200,cart,1
462-240,department,1
462-130,product,1
462-121,product,1
462-120,product,1
462-110,cart,1
461400,department,1
46140-000,purchase,1
46140-000,cart,1
46060,product,1
461-210,product,1
461-210,department,1
461-200,department,1
46090,cart,1
46077,cart,1
46077,cancel,1
46062,product,1
46052,product,1
46140,department,1
46052,department,1
46049,cancel,1
46047,cart,1
46038,product,1
46038,home,1
46038,department,1
46037,purchase,1
461-360,cart,1
461-360,department,1
46100,cart,1
461003,cancel,1
46132,department,1
46131,department,1
46131,cart,1
46130,department,1
46123,product,1
46123,department,1
46123,cart,1
46120,product,1
46117,cart,1
46113,cancel,1
46112,home,1
46110,product,1
461005,product,1
461005,cart,1
461003,home,1
46210,department,1
46214,cart,1
46214,department,1
463-500,cart,1
46307,home,1
46307,department,1
46304,department,1
46300,product,1
46300,cart,1
4630,department,1
463-500,product,1
463-480,cancel,1
463-050,cart,1
463-440,cart,1
463-430,home,1
463-420,product,1
463-420,department,1
463-420,cart,1
463-400,department,1
463-070,department,1
46325,cart,1
46325,product,1
463399,cancel,1
463399,cart,1
464-864,department,1
464-863,product,1
464-860,cart,1
464-840,cart,1
46399,cart,1
46395,cart,1
463899,product,1
46385,product,1
46383,cart,1
463700,department,1
463700,cancel,1
46370,product,1
46368,product,1
46360,product,1
46360,department,1
463-050,product,1
463-030,purchase,1
46217,cart,1
46222,product,1
46236,department,1
46234,product,1
46234,department,1
46234,cancel,1
46229,product,1
46229,department,1
46224,cart,1
46222,home,1
463-030,product,1
46222,department,1
46221,cart,1
46220,purchase,1
46220,cart,1
46219,department,1
46219,cart,1
46217,product,1
46236,product,1
46237,cart,1
46238,cart,1
46238,department,1
463-021,cart,1
463-020,product,1
463-010,product,1
463-010,cart,1
46290,product,1
46284,department,1
462600,purchase,1
46256,department,1
46254,department,1
46244,product,1
46242,department,1
46242,cancel,1
46241,department,1
46240,department,1
46239,cart,1
472-863,product,1
472-880,cart,1
4865,cancel,1
48167,cancel,1
4818,department,1
4818,cancel,1
48178,cart,1
48170,cart,1
4817,product,1
4817,cart,1
48167,department,1
48165,product,1
48180,cart,1
48165,department,1
48165,cancel,1
48161,home,1
48159,department,1
48155,home,1
48154,department,1
48150,department,1
4818,product,1
48180-000,department,1
48044,product,1
482-811,department,1
48209,product,1
48209,department,1
48209,cart,1
48205,cart,1
48200,department,1
482-830,product,1
482-811,product,1
482-811,cart,1
48183,cart,1
48198,department,1
48198,cart,1
48197,department,1
48188,product,1
48188,cart,1
48187,purchase,1
48186,product,1
4815,department,1
48146,cart,1
48127,department,1
48071,product,1
48092,department,1
48092,cart,1
48091,department,1
48089,cart,1
4808,product,1
48076,product,1
48073,product,1
48071,department,1
48127,cart,1
48071,cart,1
48067,department,1
48066,product,1
48066,department,1
48066,cart,1
48060,department,1
4806,product,1
481-0004,cancel,1
481-0004,cart,1
481-0004,product,1
4810,purchase,1
48126,department,1
48124,department,1
48124,cart,1
48120-000,cart,1
4812,product,1
48111,department,1
48110-000,product,1
48110-000,department,1
48110-000,cart,1
48108,product,1
48104,department,1
48104,cart,1
48103,product,1
48101,product,1
48100,cart,1
4821,department,1
48210,product,1
48212,cancel,1
48430,product,1
48475-000,product,1
48446,cart,1
48439,product,1
48433,cancel,1
48432,product,1
48432,cart,1
48432,cancel,1
48423,product,1
48340,product,1
48423,department,1
48423,cart,1
48410-000,cart,1
48400-000,purchase,1
48400-000,product,1
48370-000,product,1
4837,department,1
48477,product,1
4849,product,1
48490-000,cart,1
4850,product,1
48607,product,1
48603,cart,1
48601,product,1
48599,home,1
48540-000,home,1
48540-000,department,1
48540-000,cart,1
48540-000,cancel,1
4854,product,1
48527,department,1
48527,cart,1
48507,cart,1
48506,department,1
48506,cart,1
48504,cart,1
4837,cart,1
48330-000,department,1
48212,cart,1
48224,cart,1
48234,cart,1
48231,department,1
48231,cart,1
48228,product,1
48228,department,1
48228,cancel,1
48227,product,1
48224,cancel,1
48330-000,cart,1
48221,product,1
48221,department,1
48219,product,1
48219,department,1
48219,cart,1
48219,cancel,1
48212,product,1
48235,cart,1
48236,product,1
48238,product,1
48239,cart,1
48330-000,cancel,1
48322,department,1
48316,product,1
48312,product,1
48310,product,1
48310,department,1
48309,product,1
48309,home,1
48309,cart,1
48282,department,1
48282,cart,1
48280-000,home,1
48268,product,1
48268,cancel,1
48239,department,1
48045,product,1
48042,product,1
472-880,purchase,1
47404,product,1
47441,department,1
47421,department,1
47421,cart,1
474150,department,1
474150,cancel,1
47408,product,1
47408,department,1
47403,product,1
47443,home,1
47401,product,1
47401,cart,1
47400,department,1
47400,cart,1
4740,purchase,1
4740,home,1
4740,cancel,1
47441,product,1
47445,product,1
48038,product,1
475001,purchase,1
476-0002,cart,1
47591,product,1
47574,cart,1
47533,department,1
475300,home,1
4753,cart,1
47506,product,1
475001,product,1
47447,cart,1
475001,home,1
475001,cancel,1
475000,home,1
47495,product,1
47475,cart,1
47475,cancel,1
47447,product,1
474-0011,department,1
47374,product,1
47374,department,1
47200,product,1
47203,product,1
47203,department,1
47203,cart,1
47201,cart,1
47200-000,purchase,1
47200-000,home,1
47200-000,cart,1
4720,product,1
47362,home,1
4720,department,1
4720,cart,1
472-908,cart,1
472-900,purchase,1
472-900,product,1
472-900,cart,1
472-881,department,1
472099,product,1
47228,cart,1
47228,product,1
47229,product,1
47350-000,department,1
47350-000,cart,1
47320,department,1
47304,product,1
47302,cart,1
47302,cancel,1
473009,product,1
47300-000,product,1
47300-000,cancel,1
47300,product,1
47274,product,1
47274,cart,1
47259,product,1
47259,department,1
47240-000,cancel,1
476-0002,product,1
476-0002,purchase,1
476-0005,cart,1
480-072,department,1
480-120,product,1
480-120,department,1
480-120,cart,1
480-101,product,1
480-100,purchase,1
480-100,cart,1
480-090,product,1
480-072,cancel,1
480-020,product,1
480-071,home,1
480-071,cart,1
480-070,department,1
480-070,cart,1
480-070,cancel,1
480-030,home,1
480-030,cart,1
4800,department,1
4800,product,1
48000,department,1
48003,cart,1
48038,home,1
48036,product,1
48036,cart,1
48021,product,1
48021,cart,1
48015,product,1
48015,cart,1
48014,product,1
48014,cancel,1
48013,department,1
48013,cart,1
48009,purchase,1
48009,cart,1
48004,department,1
48003,purchase,1
480-0202,product,1
480-012,purchase,1
476-0005,product,1
47711,department,1
478-0046,product,1
477150,cart,1
477150,cancel,1
47715,product,1
47715,department,1
47712,cart,1
47711,product,1
47640-000,product,1
480-012,product,1
47640-000,home,1
47630,cart,1
476100,department,1
47600-000,purchase,1
47600-000,product,1
47600-000,home,1
476-800,cart,1
47802,department,1
47807,cart,1
47807,product,1
47809,cart,1
480-010,department,1
480-010,cart,1
47933,cart,1
47909,department,1
47906,home,1
47906,department,1
47906,cart,1
47905,cart,1
47850-000,product,1
47850-000,department,1
47850-000,cart,1
47829,product,1
47820-000,purchase,1
47820-000,product,1
47820-000,cart,1
46037,department,1
46037,cart,1
46035,product,1
44379,purchase,1
44420-000,cart,1
44400,department,1
44390,cart,1
44390,cancel,1
44388,product,1
44380-000,purchase,1
44380-000,cart,1
44369,product,1
44450,product,1
44369,cart,1
44360,department,1
44359,product,1
44350,cart,1
44339,product,1
44330,purchase,1
44330,department,1
44420-000,product,1
44460,cancel,1
44221,product,1
445-812,cancel,1
445-842,cart,1
445-840,product,1
445-832,cart,1
445-831,product,1
445-830,department,1
445-813,department,1
445-812,product,1
445-811,product,1
44460,cart,1
445-390,department,1
445-360,product,1
445-360,department,1
445-330,cancel,1
445-010,department,1
44470-000,department,1
44460,product,1
44329,product,1
44320,department,1
44313,product,1
442500,home,1
44270,department,1
44269,department,1
44266,product,1
44265,purchase,1
44265,product,1
44256,home,1
44256,cancel,1
442500,cancel,1
44313,department,1
44240,department,1
44240,cancel,1
44236,department,1
44230,department,1
44227,purchase,1
44227,product,1
44224,product,1
44270,product,1
442700,cancel,1
442700,home,1
44287,department,1
44313,cart,1
44310,cart,1
44300-000,cart,1
44300,cart,1
4430,product,1
4430,cart,1
443-472,product,1
443-471,product,1
443-400,department,1
443-373,purchase,1
443-373,product,1
443-370,department,1
443-280,department,1
443-280,cart,1
44287,product,1
445-842,department,1
445-842,product,1
445-860,product,1
44600,product,1
44646,cart,1
44640-000,purchase,1
44640,department,1
44640,cart,1
44627,cart,1
44601,cart,1
44600-000,department,1
44600,cart,1
446-912,department,1
4460,department,1
446-930,product,1
446-930,cart,1
446-920,cancel,1
446-914,cart,1
446-914,cancel,1
446-913,purchase,1
44646,home,1
44646,product,1
44653,cart,1
44653,department,1
44791,product,1
44790-000,department,1
44790-000,cancel,1
44720,product,1
44720,department,1
44708,product,1
44700-000,cancel,1
447-240,department,1
447-140,cart,1
447-060,product,1
447-010,product,1
44685,product,1
44685,home,1
44685,department,1
44680,product,1
446-913,department,1
446-911,product,1
445-861,cart,1
445-937,department,1
445-960,product,1
445-960,department,1
445-960,cart,1
445-941,purchase,1
445-940,purchase,1
445-940,department,1
445-938,product,1
445-930,product,1
446-911,department,1
445-929,department,1
445-929,cart,1
445-920,cart,1
445-880,purchase,1
445-880,product,1
445-870,department,1
445-861,department,1
445-963,department,1
4450,cancel,1
44500,product,1
44515,product,1
446-910,cart,1
446-908,cart,1
446-905,department,1
446-904,product,1
446-904,department,1
446-901,product,1
44599,department,1
44599,cancel,1
44579,cart,1
4455,product,1
44536,product,1
44536,department,1
44536,cart,1
44534,product,1
44532,department,1
44224,department,1
44220,cart,1
46035,home,1
43606,department,1
43700-000,purchase,1
43700,cancel,1
437-081,cart,1
43615,product,1
43613,home,1
43613,department,1
43606,product,1
43606,cancel,1
438-0086,department,1
43605,product,1
436002,cancel,1
43560,purchase,1
43560,product,1
43551,product,1
435499,department,1
435499,cancel,1
43701,department,1
438000,cancel,1
44210,cart,1
43900-000,home,1
440-301,department,1
440-301,cart,1
440-300,cancel,1
440-201,department,1
440-201,cart,1
440-200,department,1
440-050,cart,1
43900-000,department,1
438000,product,1
43850-000,cart,1
43850,product,1
43850,cart,1
43840,purchase,1
43840,product,1
43840,cart,1
43820,product,1
43540,product,1
43540,cancel,1
43537,product,1
4330,product,1
4347,department,1
4343,cart,1
434200,home,1
4341,product,1
43402,product,1
43402,department,1
43330,department,1
4330,cart,1
4352,department,1
432600,purchase,1
432600,home,1
432600,cancel,1
432500,cart,1
43235,product,1
43235,cart,1
43232,department,1
4347,product,1
43480,cart,1
435-011,cart,1
435-011,department,1
435002,product,1
43500,product,1
43500,cart,1
4350,department,1
4350,cancel,1
435-045,product,1
435-044,cart,1
435-040,department,1
435-030,purchase,1
435-030,department,1
435-020,cart,1
435-012,product,1
435-012,department,1
435-012,cart,1
435-012,cancel,1
440-303,product,1
440-320,purchase,1
4400,product,1
44125,cancel,1
44143,cart,1
44133,cart,1
441300,product,1
44130,product,1
44130,department,1
44130,cart,1
44125,department,1
44122,department,1
44115,department,1
44121,product,1
44120,product,1
44120,home,1
44120,department,1
44120,cart,1
44119,product,1
44118,product,1
44145,cart,1
44146,department,1
44146,product,1
4416,product,1
4421,home,1
44200-000,department,1
442-191,home,1
442-191,department,1
442-152,product,1
442-152,home,1
442-152,department,1
442-150,cancel,1
442-090,department,1
442-070,product,1
442-070,department,1
442-060,product,1
44170,department,1
44160,cart,1
44160,cancel,1
44115,product,1
441148,purchase,1
44000,product,1
44035,product,1
441-100,home,1
44094,department,1
44077,product,1
44060,cart,1
44052,cart,1
44039,purchase,1
44039,department,1
44035,home,1
441148,department,1
44035,department,1
4401,purchase,1
4401,product,1
4401,department,1
4401,cart,1
44004,department,1
44004,cart,1
441-110,department,1
441-110,product,1
441-340,department,1
441-360,product,1
44111,cart,1
44111,cancel,1
44110,department,1
441099,home,1
441099,department,1
441099,cancel,1
441047,product,1
441047,cancel,1
44102,department,1
44102,cancel,1
44100,product,1
441-8074,cart,1
441-460,product,1
441-450,department,1
441-390,purchase,1
44795,cart,1
44795,product,1
44797,department,1
45516,cart,1
456-820,cancel,1
45570-000,cancel,1
4556,cart,1
45549,product,1
45549,home,1
45527,department,1
45516,product,1
4551,department,1
456-830,cart,1
45503,purchase,1
455006,home,1
455004,cart,1
455004,cancel,1
4550,purchase,1
455-0028,product,1
454950,product,1
456-820,cart,1
456-830,product,1
448-0813,product,1
4566,product,1
457000,cart,1
45700-000,product,1
45700-000,cart,1
45700,department,1
4570,department,1
45699,department,1
45665,home,1
4565,cart,1
4560,department,1
456400,cart,1
456250,home,1
456250,cart,1
45614,product,1
45601,product,1
4560,product,1
4560,home,1
454950,department,1
454950,cart,1
45481,home,1
453007,purchase,1
45355,cart,1
45342,product,1
453400,cancel,1
45329,department,1
45326,product,1
45326,department,1
45309,product,1
453005,purchase,1
45481,department,1
453005,product,1
45300,purchase,1
45300,product,1
45260-000,purchase,1
45260-000,cart,1
45257,product,1
452470,product,1
45359,home,1
45365,purchase,1
45373,cart,1
45373,department,1
45478,product,1
45478,cancel,1
45459,product,1
45459,cart,1
45458,department,1
45431,product,1
45417,department,1
45417,cart,1
454099,cart,1
454002,purchase,1
454002,home,1
45400-000,cart,1
45400,department,1
45400,cancel,1
45385,department,1
457000,purchase,1
457005,cancel,1
457005,product,1
003-0021,product,1
46017,product,1
46017,cancel,1
46016,product,1
46016,cart,1
46016,cancel,1
46013,cancel,1
46012,purchase,1
46011,department,1
4600,department,1
46010,product,1
46009,department,1
46009,cart,1
46006,product,1
46004,cart,1
46004,cancel,1
46003,cart,1
46019,product,1
46020,cart,1
46020,department,1
46020,purchase,1
46033,cart,1
46033,cancel,1
46032,product,1
46026,cart,1
46025,product,1
46025,cancel,1
46024,product,1
46024,department,1
46024,cart,1
46023,product,1
46023,department,1
46022,purchase,1
46022,cart,1
46021,department,1
46021,cart,1
46000,product,1
460-0011,purchase,1
45701,department,1
458099,home,1
45883,cart,1
45881,product,1
45881,department,1
45840,product,1
45836-000,department,1
45836-000,cart,1
45820-970,department,1
458099,cancel,1
460-0008,purchase,1
458031,home,1
458031,department,1
458-0801,product,1
45772,department,1
45750,product,1
45739,product,1
4573,product,1
45883,product,1
45891,cart,1
45894,department,1
45896,cancel,1
45997,home,1
45997,department,1
45995,department,1
45995,cart,1
45966,product,1
45966,home,1
45966,department,1
45964,department,1
45930-000,cart,1
45920-000,product,1
45920-000,cart,1
459-8001,product,1
459-8001,cart,1
459-010,cart,1
45897,cart,1
45244,product,1
45244,department,1
45244,cart,1
449-870,product,1
4500,department,1
4500,cancel,1
450-152,product,1
450-151,cart,1
44900-000,department,1
449-880,department,1
449-880,cart,1
449-852,product,1
449-080,product,1
449-830,department,1
449-820,cart,1
449-815,product,1
449-815,department,1
449-813,cancel,1
449-810,home,1
449-810,department,1
4500,purchase,1
45000,cart,1
45000,home,1
450000,cart,1
45004,cart,1
450018,cart,1
450016,purchase,1
450016,cancel,1
450012,purchase,1
450011,purchase,1
450011,home,1
45001,cancel,1
450007,department,1
450007,cancel,1
450002,cart,1
450002,cancel,1
450001,department,1
450001,cancel,1
450000,home,1
449-810,cancel,1
449-010,home,1
45004,product,1
448-150,cart,1
448-170,product,1
448-170,department,1
448-170,cart,1
448-162,product,1
448-161,cart,1
448-160,purchase,1
448-150,department,1
448-140,department,1
449-010,department,1
448-140,cart,1
448-132,product,1
448-132,department,1
448-131,purchase,1
448-130,cancel,1
448-120,product,1
448-110,product,1
448-172,cart,1
448-172,home,1
44800,cart,1
44800,department,1
449-010,cart,1
44894,product,1
44879,cart,1
44866,cart,1
44866,cancel,1
44850-000,home,1
44850-000,department,1
44850-000,cart,1
44850,product,1
44850,cart,1
44809,product,1
44809,department,1
44805,product,1
44803,department,1
44800,home,1
45004,department,1
450045,cancel,1
45240,department,1
4511,department,1
45140,home,1
45140,cart,1
4512,department,1
4512,cart,1
451199,purchase,1
451199,home,1
4511,product,1
45103,product,1
451-800,product,1
45100,product,1
4510,cancel,1
451-880,home,1
451-860,product,1
451-840,department,1
451-830,product,1
451-821,department,1
45140,purchase,1
45141,cancel,1
451450,department,1
45149,product,1
45239,product,1
45231,product,1
45231,department,1
45231,cart,1
452300,home,1
45230,department,1
45219,purchase,1
45219,product,1
45219,department,1
45211,department,1
4521,product,1
45200,cart,1
4519,product,1
45160,product,1
45150,product,1
451-820,product,1
451-800,department,1
450045,cart,1
450053,home,1
450122,cart,1
45012,product,1
45012,home,1
45011,purchase,1
45007,department,1
450063,purchase,1
450053,purchase,1
450053,cart,1
451-800,cart,1
450051,cancel,1
45005,product,1
450047,home,1
450046,home,1
450046,department,1
450046,cancel,1
450045,purchase,1
45013,department,1
45014,department,1
4503,product,1
45039,cart,1
4509,product,1
4509,cart,1
4508,product,1
45069,cart,1
45069,cancel,1
45066,cart,1
4506,department,1
4506,cart,1
4506,cancel,1
45056,department,1
45056,cart,1
4505,product,1
4505,cart,1
45040,product,1
45040,cart,1
48642,product,1
4865,product,1
43230,department,1
53757,cart,1
53819,cart,1
53819,cancel,1
538004,purchase,1
5380,product,1
538-0051,purchase,1
538-0051,department,1
53773,department,1
53757,cancel,1
53842,department,1
537314,purchase,1
537314,department,1
5373,product,1
53719,product,1
53719,department,1
53716,department,1
53716,cancel,1
53819,department,1
53842,product,1
53220,department,1
540-850,product,1
54022,cart,1
54003,purchase,1
54003,cart,1
54002,department,1
54001,home,1
54000,home,1
54000,department,1
540-850,department,1
53859,cart,1
540-850,cart,1
540-810,department,1
53909,product,1
53899,cart,1
53881,department,1
53881,cart,1
53859,home,1
53705,product,1
53705,cart,1
53704,purchase,1
53332,cart,1
534-820,purchase,1
534-820,product,1
534-820,department,1
534-820,cart,1
53359,product,1
53347,cart,1
53343,home,1
53229,department,1
53704,cart,1
53229,cart,1
53227,product,1
53227,department,1
53227,cart,1
53225,product,1
53225,department,1
53221,product,1
53402,department,1
53402,product,1
53403,department,1
53405,cart,1
537005,product,1
537005,cancel,1
5370,department,1
5370,cart,1
53639,product,1
53600-000,cart,1
53600-000,cancel,1
536-0008,product,1
5353,product,1
53511,department,1
535011,department,1
535-0031,cart,1
53474,cart,1
53406,product,1
53405,department,1
54022,department,1
54022,product,1
541000,cancel,1
54729,department,1
54800-000,purchase,1
54800-000,cancel,1
54800,product,1
54799,purchase,1
54799,department,1
54751,department,1
54729,product,1
54729,cart,1
547-0001,department,1
54729,cancel,1
54703,department,1
54701,cart,1
54701,cancel,1
54700,product,1
54700,department,1
547-0011,product,1
54880,department,1
54880,product,1
54901,department,1
54901,home,1
550008,cart,1
550007,home,1
550006,department,1
550004,cancel,1
550003,purchase,1
550002,cancel,1
55000,product,1
54999,product,1
54956,product,1
54956,department,1
54956,cart,1
54952,purchase,1
54935,cart,1
54915,cancel,1
54901,purchase,1
547-0001,product,1
54650,department,1
541000,purchase,1
54293,department,1
54303,department,1
54303,cart,1
54302,cart,1
543006,purchase,1
543006,home,1
543006,department,1
54300,product,1
54292,department,1
54601,home,1
54230,product,1
54220,cart,1
54199,purchase,1
54199,home,1
54150,product,1
54150,cart,1
541010,cart,1
54303,product,1
54311,department,1
54311,product,1
54313,cart,1
54601,cart,1
54601,cancel,1
54590-000,home,1
54590-000,cart,1
545006,cart,1
545005,department,1
545-800,product,1
545-800,cancel,1
545-0021,product,1
54481,product,1
54481,department,1
54403,cancel,1
54402,cart,1
54401,department,1
54313,department,1
53220,home,1
53218,product,1
550009,cancel,1
528231,purchase,1
528306,cancel,1
528305,home,1
528305,cancel,1
528253,purchase,1
528253,cancel,1
528251,home,1
528247,cancel,1
528231,cancel,1
528306,home,1
528226,product,1
528206,purchase,1
528206,department,1
528203,purchase,1
528203,home,1
528200,purchase,1
528200,home,1
528306,department,1
528311,cancel,1
53218,department,1
528399,purchase,1
528467,cancel,1
528427,purchase,1
528427,product,1
528415,purchase,1
528415,department,1
528415,cancel,1
528402,cancel,1
528329,home,1
528313,product,1
528329,department,1
528329,cancel,1
528325,product,1
528322,home,1
528322,cancel,1
528318,purchase,1
528315,cancel,1
528200,cart,1
528100,home,1
528100,cart,1
525300,cancel,1
5255,cancel,1
525447,department,1
525447,cart,1
525447,cancel,1
525425,home,1
525400,cancel,1
525300,home,1
52525,department,1
528099,home,1
52525,cancel,1
5252,department,1
5251,product,1
525026,cancel,1
525011,department,1
52501,purchase,1
5250,department,1
526-890,product,1
52601,cart,1
52601,department,1
52601,product,1
52806,cart,1
528051,purchase,1
528051,home,1
528041,cancel,1
52804,department,1
52761,product,1
52761,department,1
52732,product,1
52732,department,1
52732,cart,1
527299,product,1
527299,department,1
527299,cancel,1
5271,department,1
526119,purchase,1
528467,home,1
528467,purchase,1
528478,department,1
53154,product,1
53188,product,1
53186,product,1
53186,cart,1
53177,product,1
53177,department,1
53177,cart,1
53175,product,1
53142,cart,1
53072,home,1
53140,department,1
53140,cart,1
53125,department,1
53117,department,1
53105,product,1
53100,cart,1
53100,cancel,1
53199,cancel,1
53199,cart,1
53199,product,1
53200,cart,1
53215,product,1
53215,department,1
53214,cancel,1
53212,department,1
53211,product,1
53210,purchase,1
53210,department,1
53209,product,1
53207,purchase,1
53207,department,1
53207,cart,1
53206,product,1
53206,cart,1
53204,cart,1
53200,product,1
53072,product,1
53072,department,1
528478,purchase,1
529700,purchase,1
530-390,product,1
530-390,cart,1
530-380,product,1
530-380,department,1
530-360,product,1
530-350,cart,1
530-010,department,1
529700,department,1
53066,product,1
529699,purchase,1
529533,product,1
529400,purchase,1
529299,cancel,1
529100,home,1
529050,cart,1
528599,purchase,1
530-420,cart,1
53000,cart,1
53000,department,1
53000,product,1
530499,home,1
530499,cart,1
530499,cancel,1
530100,home,1
53010,home,1
530023,purchase,1
530021,department,1
530011,home,1
530005,cancel,1
530001,purchase,1
530001,home,1
530001,cart,1
530001,cancel,1
530000,department,1
530000,cart,1
550008,home,1
550009,home,1
48653,cart,1
56130,cart,1
5620,cart,1
56190,cart,1
56190,cancel,1
56180-000,department,1
56180-000,cart,1
56140,product,1
56130,product,1
561099,cart,1
56200-000,home,1
56106,purchase,1
56106,cancel,1
56101,department,1
56100,cart,1
561-191,department,1
561-160,cart,1
5608,cancel,1
5620,department,1
56200-000,product,1
55743,product,1
56300,product,1
564-0043,cancel,1
56303,product,1
56303,department,1
56303,cart,1
56303,cancel,1
56301,cart,1
563003,cancel,1
563-0801,department,1
56220-000,cart,1
563-0801,cart,1
56299,home,1
56280-000,product,1
56280-000,cart,1
56260-000,product,1
56230,department,1
56220-000,home,1
56070,product,1
56070,cart,1
5606,department,1
55890-000,cart,1
55900-000,department,1
55900-000,cart,1
5590,product,1
559-0032,product,1
559-0032,department,1
559-0031,cart,1
55890-000,purchase,1
55870-000,purchase,1
56007,product,1
55870-000,product,1
55870-000,department,1
55825-000,product,1
55825-000,home,1
55825-000,cancel,1
5580,product,1
5580,cancel,1
55900-000,product,1
55901,department,1
55902,cart,1
55902,department,1
56007,home,1
56007,cancel,1
56006,department,1
56006,cart,1
56000,cart,1
5600,product,1
560-865,department,1
560-291,product,1
560-282,product,1
560-252,product,1
560-252,cancel,1
560-241,cart,1
560-170,product,1
55920-000,product,1
55904,product,1
564-0043,home,1
564-0063,cart,1
5640,cart,1
57100-000,cart,1
57106,cart,1
57104,department,1
57104,cart,1
57104,cancel,1
57103,product,1
57100-000,purchase,1
57100-000,home,1
57100-000,cancel,1
570311,department,1
57100,product,1
571-0015,department,1
57080,cart,1
57078,product,1
57078,home,1
57074,department,1
570314,home,1
57106,product,1
57108,department,1
57108,purchase,1
571100,department,1
571700,purchase,1
57160-000,product,1
57160,department,1
57160,cart,1
57155,product,1
57155,department,1
57154,department,1
57150-000,product,1
57150-000,department,1
57150-000,cancel,1
57150,home,1
57140,product,1
571101,purchase,1
571100,product,1
571100,home,1
570311,purchase,1
570311,cancel,1
5640,product,1
565-900,purchase,1
56599,cancel,1
56560,product,1
56560,department,1
56560,cart,1
5651,cancel,1
56503,product,1
56500,cancel,1
565-0851,product,1
57018,cart,1
565-0851,department,1
565-0821,department,1
56460-000,product,1
56450,product,1
56401,cart,1
56400-000,department,1
56400-000,cart,1
5660,product,1
56600,cancel,1
56600-000,cancel,1
56626,product,1
57006,department,1
56900,home,1
569-1051,product,1
56803,cancel,1
56800-000,purchase,1
56800,purchase,1
56800,department,1
56800,cart,1
5680,product,1
56799,home,1
56799,cancel,1
56727,department,1
56700-000,cart,1
56700,product,1
56640-000,department,1
558-0011,cancel,1
55730-000,home,1
550024,purchase,1
55150,home,1
551700,home,1
551700,cancel,1
55170-000,purchase,1
55170-000,cart,1
55170-000,cancel,1
551500,cancel,1
55150,product,1
55150,cancel,1
55190-000,cart,1
55131,product,1
